"stories_id","language","title","publish_date","url"
"481382925","en","New Poll: 71 Percent Think an Imminent Terror Attack on U.S. Soil is &#8216;Very&#8217; or &#8216;Somewhat&#8217; Likely","2016-06-23 17:15:19","http://www.theblaze.com/stories/2016/06/23/new-poll-71-percent-think-an-imminent-terror-attack-on-u-s-soil-is-very-or-somewhat-likely/?utm_source=TheBlaze.com&utm_medium=rss&utm_campaign=story&utm_content=new-poll-71-percent-think-an-imminent-terror-attack-on-u-s-soil-is-very-or-somewhat-likely"
"482139212","en","Kuwait mosque hit by IS suicide bomb reopens as fears remain","2016-06-26 02:09:03","http://www.sfgate.com/news/world/article/Kuwait-mosque-hit-by-IS-suicide-bomb-reopens-as-8325595.php"
"482139014","en","
	Kuwait mosque hit by IS suicide bomb reopens as fears remain
      ","2016-06-26 02:11:48","http://www.dailymail.co.uk/wires/ap/article-3660483/Kuwait-mosque-hit-IS-suicide-bomb-reopens-fears-remain.html?ITO=1490&ns_mchannel=rss&ns_campaign=1490"
"482141812","en","Kuwait mosque hit by IS suicide bomb reopens as fears remain","2016-06-26 02:45:01","https://www.washingtonpost.com/world/middle_east/kuwait-mosque-hit-by-is-suicide-bomb-reopens-as-fears-remain/2016/06/26/122d7e5a-3b65-11e6-af02-1df55f0c77ff_story.html"
"482161565","en","Kuwait mosque hit by IS suicide bomb reopens as fears remain","2016-06-26 02:09:03","http://www.usnews.com/news/world/articles/2016-06-26/kuwait-mosque-hit-by-is-suicide-bomb-reopens-as-fears-remain"
"482487762","en","ISIS Is Said to Claim Responsibility for Attack at Jordan-Syria Border","2016-06-27 05:53:55","http://www.nytimes.com/2016/06/28/world/middleeast/islamic-state-jordan-suicide-attack.html?partner=rss&emc=rss"
"482644284","en","LONE-WOLF GUIDANCE  Terrorists advise would-be  jihadists to target whites","2016-06-27 13:57:45","http://www.foxnews.com/world/2016/06/27/al-qaeda-urges-lone-wolves-to-target-whites-to-avoid-hate-crime-label.html"
"483223300","en","
	Germany girds for potential spike in Islamic State attacks in Europe
      ","2016-06-28 13:21:23","http://www.dailymail.co.uk/wires/reuters/article-3664517/Germany-girds-potential-spike-Islamic-State-attacks-Europe.html?ITO=1490&ns_mchannel=rss&ns_campaign=1490"
"483288036","en","Anti-ISIS forces gaining momentum, says U.S. official","2016-06-28 17:21:53","http://www.cbsnews.com/news/u-s-official-says-anti-islamic-state-forces-gaining-momentum/"
"483462048","en","Multiple Deaths in Turkish Airport Explosions","2016-06-28 16:28:50","http://www.usnews.com/news/articles/2016-06-28/multiple-deaths-in-turkish-airport-explosions"
"484374013","en","Rio braces for Olympic terrorist threats","2016-06-30 18:18:52","http://rssfeeds.usatoday.com/~/162311452/0/usatodaycomworld-topstories~Rio-braces-for-Olympic-terrorist-threats/"
"484474413","en","Ex-Top Cop Braces for Summer of Terror","2016-07-01 01:00:00","http://feedproxy.google.com/~r/thedailybeast/articles/~3/yuqqeNC_KaM/ray-kelly-ex-new-york-top-cop-braces-for-summer-of-terror.html"
"485520715","en","
	Al Qaeda urges Muslims in India to mount lone wolf attacks
      ","2016-07-04 06:29:00","http://www.dailymail.co.uk/wires/reuters/article-3673443/Al-Qaeda-urges-Muslims-India-mount-lone-wolf-attacks.html?ITO=1490&ns_mchannel=rss&ns_campaign=1490"
"485692588","en","Bangladesh says some restaurant attackers were well off and educated","2016-07-04 11:49:53","http://feedproxy.google.com/~r/businessinsider/~3/n0httYX8cgY/bangladesh-says-some-restaurant-attackers-were-well-off-and-educated-2016-7"
"485871282","en","Jordan scholar falls from government grace after criticizing role in fight against Islamic State","2016-07-05 06:00:00","http://feeds.latimes.com/~r/latimes/entertainment/news/tv/~3/tyv9fEjrgYU/la-fg-jordan-scholar-snap-story.html"
"486063853","en","Four Dead in Holy City of Medina as String of Suicide Bombings Rock Saudi Arabia","2016-07-05 08:30:00","http://feeds.gawker.com/~r/gawker/full/~3/TuMk17pwwaA/four-dead-in-holy-city-of-medina-as-string-of-suicide-b-1783114589"
"488462479","en","What’s the Right Way to Think About Religion and ISIS?","2016-07-12 13:04:08","http://feedproxy.google.com/~r/TheAtlantic/~3/Qqhe4wxD-4M/"
"489493466","en","As France probes latest carnage, officials warn that terror threats will stalk for ‘a long time’","2016-07-15 07:17:26","https://www.washingtonpost.com/world/as-france-probes-latest-carnage-officials-warn-that-terror-threats-will-stalk-for-a-long-time/2016/07/15/1dce56da-4a74-11e6-acbc-4d4870a079da_story.html"
"489549690","en","French police launch massive manhunt in search for clues in Nice terror attack","2016-07-15 09:50:00","http://feeds.latimes.com/~r/latimes/middleeast/~3/b0DkApHqLzw/la-fg-france-nice-attack-20160715-snap-story.html"
"489559421","en","How Donald Trump’s Call to Declare War on ISIS Would Be Different","2016-07-15 10:27:55","http://feedproxy.google.com/~r/time/topstories/~3/NNVrwaNRWzE/"
"489669089","en","Is the U.S. vulnerable to a Nice-style attack? 'We're on alert every day.'","2016-07-15 16:19:10","https://www.washingtonpost.com/news/post-nation/wp/2016/07/15/is-the-u-s-vulnerable-to-a-nice-style-attack-were-on-alert-every-day/"
"489694657","en","Truck rampage in Nice raises painful questions: How many terror attacks can France withstand?","2016-07-15 17:25:00","http://www.latimes.com/la-fg-france-nice-attack-20160715-snap-story.html"
"489690757","en","France Endures More Terror in Bastille Day Truck Attack in Nice","2016-07-15 17:30:00","http://www.usnews.com/opinion/articles/2016-07-15/france-endures-more-terror-in-bastille-day-truck-attack-in-nice"
"489693210","en","
	Now French spies face searching questions over their competence amid claims Nice truck attack could have been prevented
      ","2016-07-15 17:23:21","http://www.dailymail.co.uk/news/article-3692748/Now-French-spies-face-searching-questions-competence-amid-claims-Nice-truck-attack-prevented.html?ITO=1490&ns_mchannel=rss&ns_campaign=1490"
"490010633","en","The Difference Between ISIS and ISIS-ish","2016-07-16 15:47:23","http://feedproxy.google.com/~r/time/topstories/~3/3MnAd8l2ucI/"
"490033895","en","Would declaring ‘war’ on ISIS make victory more certain — or would it even matter?","2016-07-16 18:22:08","https://www.washingtonpost.com/world/national-security/would-declaring-war-on-isis-make-victory-more-certain--or-would-it-even-matter/2016/07/16/ed95f0aa-4b6c-11e6-acbc-4d4870a079da_story.html"
"490035533","en","After the Nice attack, an angry public wants to know: Why doesn't the violence stop?","2016-07-16 18:15:00","http://feeds.latimes.com/~r/latimes/features/lifestyle/~3/WkZCfz0IVhI/la-fg-france-attack-20160716-snap-story.html"
"490987118","en","Video emerges of German train attacker pledging allegiance to Isil ","2016-07-19 11:06:11","http://www.telegraph.co.uk/news/2016/07/19/video-emerges-of-german-train-attacker-pledging-allegiance-to-is/"
"491320258","en","
	Germany fears more ""lone wolf"" attacks after train rampage
      ","2016-07-20 08:45:57","http://www.dailymail.co.uk/wires/reuters/article-3699344/Germany-fears-lone-wolf-attacks-train-rampage.html?ITO=1490&ns_mchannel=rss&ns_campaign=1490"
"491365614","en","No, the United States is not headed toward a race war","2016-07-20 10:56:21","https://www.washingtonpost.com/posteverything/wp/2016/07/20/no-the-united-states-is-not-headed-toward-a-race-war/"
"491531403","en","Is al-Qaeda’s affiliate in Syria no longer a ‘sideshow’?","2016-07-20 19:59:42","https://www.washingtonpost.com/world/national-security/is-al-qaedas-affiliate-in-syria-no-longer-a-sideshow/2016/07/20/e29f9012-4e9a-11e6-aa14-e0c1087f7583_story.html"
"492344064","en","
	Most Germans fear terrorist attack after train axe assault -poll
      ","2016-07-22 05:28:47","http://www.dailymail.co.uk/wires/reuters/article-3703005/Most-Germans-fear-terrorist-attack-train-axe-assault-poll.html?ITO=1490&ns_mchannel=rss&ns_campaign=1490"
"492459696","en","
	German train attacker tried to destroy SIM card - Spiegel magazine
      ","2016-07-22 10:38:08","http://www.dailymail.co.uk/wires/reuters/article-3703480/German-train-attacker-tried-destroy-SIM-card--Spiegel-magazine.html?ITO=1490&ns_mchannel=rss&ns_campaign=1490"
"492536758","en","
	Timeline of terror: The deadly attacks on the West in the last 12 months
      ","2016-07-22 15:02:30","http://www.dailymail.co.uk/news/article-3703884/Timeline-terror-deadly-attacks-West-12-months.html?ITO=1490&ns_mchannel=rss&ns_campaign=1490"
"492612267","en","Munich mall shooting: what we know","2016-07-22 16:38:50","https://www.yahoo.com/news/munich-mall-shooting-know-192538812.html"
"492690155","en","
	Loner son of a taxi driver and a department store worker who waged terror in Munich: Iranian-German teenager, 18, targeted innocent children as he gunned down nine in McDonald's massacre 
      ","2016-07-23 04:08:50","http://www.dailymail.co.uk/news/article-3704481/Loner-son-taxi-driver-department-store-worker-waged-terror-Munich-Iranian-German-teenager-18-targeted-innocent-children-gunned-nine-McDonald-s-massacre.html?ITO=1490&ns_mchannel=rss&ns_campaign=1490"
"492690215","en","
	Armed police raid apartment of teenage Iranian McDonald's killer just two miles from where he launched his deadly massacre 
      ","2016-07-23 04:06:42","http://www.dailymail.co.uk/news/article-3704490/Armed-police-raid-apartment-teenage-Iranian-McDonald-s-killer-just-two-miles-launched-deadly-massacre.html?ITO=1490&ns_mchannel=rss&ns_campaign=1490"
"492748779","en","German train attacker tried to destroy SIM card: Spiegel magazine","2016-07-22 10:46:06","https://www.yahoo.com/news/german-train-attacker-tried-destroy-sim-card-spiegel-144606812.html"
"493109199","en","Libertarian Gary Johnson looks to boost credibility, with a little help from Drew Carey","2016-07-24 16:40:00","http://feeds.latimes.com/~r/latimes/entertainment/news/music/~3/T7jyhRFfsII/la-na-pol-gary-johnson-fundraiser-20160724-snap-story.html"
"493399328","en","Bomber who blew himself up in Germany pledged allegiance to Islamic State","2016-07-25 07:51:23","http://rssfeeds.usatoday.com/~/168879252/0/usatoday-newstopstories~Bomber-who-blew-himself-up-in-Germany-pledged-allegiance-to-Islamic-State/"
"493416368","en","Syrian refugee in Germany arrested after killing woman in machete attack","2016-07-24 16:48:52","https://www.yahoo.com/news/syrian-refugee-arrested-killing-woman-machete-germany-police-163921559.html"
"494033640","en","No Surprise That Radical Jihadists Killed a Priest in France","2016-07-27 03:30:24","http://www.huffingtonpost.com/daniel-williams2/no-surprise-that-radical_b_11211410.html"
"494161142","en","Islamic State claims German suicide bomber was former militant fighter","2016-07-27 09:26:05","https://www.washingtonpost.com/world/islamic-state-claims-german-suicide-bomber-was-former-militant-fighter/2016/07/27/75bc0a86-53f2-11e6-b652-315ae5d4d4dd_story.html"
"494305677","en","
	Little known jihadist inspired latest wave of 'lone wolf' attacks
      ","2016-07-27 16:08:02","http://www.dailymail.co.uk/wires/reuters/article-3711484/Little-known-jihadist-inspired-latest-wave-lone-wolf-attacks.html?ITO=1490&ns_mchannel=rss&ns_campaign=1490"
"494348962","en","
	Just ONE terror suspect in the UK is under an official curfew despite at least 2,000 fanatics being at large in Britain 
      ","2016-07-27 18:37:48","http://www.dailymail.co.uk/news/article-3711679/Just-ONE-terror-suspect-UK-official-curfew-despite-2-000-fanatics-large-Britain.html?ITO=1490&ns_mchannel=rss&ns_campaign=1490"
"494367425","en","'IS jihadi exposed after grooming undercover reporter to carry out car-bomb attack on major London location'","2016-07-27 19:24:37","http://www.mirror.co.uk/news/uk-news/is-jihadi-exposed-after-grooming-8508606"
"495101540","en","
	Change-of-plea hearing set for suspect in US Capitol plot
      ","2016-07-29 14:51:39","http://www.dailymail.co.uk/wires/ap/article-3715160/Change-plea-hearing-set-suspect-US-Capitol-plot.html?ITO=1490&ns_mchannel=rss&ns_campaign=1490"
"495567280","en","
	As 'caliphate' shrinks, Islamic State looks to global attacks
      ","2016-07-31 09:06:04","http://www.dailymail.co.uk/wires/reuters/article-3716874/As-caliphate-shrinks-Islamic-State-looks-global-attacks.html?ITO=1490&ns_mchannel=rss&ns_campaign=1490"
"495730813","en","US Capitol plot suspect due in court for plea hearing","2016-08-01 00:05:15","http://www.usnews.com/news/us/articles/2016-08-01/us-capitol-plot-suspect-due-in-court-for-plea-hearing"
"495733910","en","US Capitol plot suspect due in court for plea hearing","2016-08-01 00:09:53","http://www.sfgate.com/news/crime/article/US-Capitol-plot-suspect-due-in-court-for-plea-8920290.php"
"495734394","en","
	US Capitol plot suspect due in court for plea hearing
      ","2016-08-01 00:12:28","http://www.dailymail.co.uk/wires/ap/article-3717587/US-Capitol-plot-suspect-court-plea-hearing.html?ITO=1490&ns_mchannel=rss&ns_campaign=1490"
"495753014","en","US Capitol plot suspect due in court for plea hearing","2016-08-01 00:10:06","https://www.yahoo.com/news/us-capitol-plot-suspect-due-court-plea-hearing-040530012.html"
"495755671","en","
	As 'caliphate' shrinks, Islamic State looks to global attacks
      ","2016-08-01 02:00:33","http://www.dailymail.co.uk/wires/reuters/article-3717653/As-caliphate-shrinks-Islamic-State-looks-global-attacks.html?ITO=1490&ns_mchannel=rss&ns_campaign=1490"
"495781409","en","US Capitol plot suspect due in court for plea hearing","2016-08-01 04:02:34","http://www.foxnews.com/us/2016/08/01/us-capitol-plot-suspect-due-in-court-for-plea-hearing.html"
"495979335","en","US Capitol plot suspect pleads guilty to 3 counts in Ohio","2016-08-01 13:46:33","http://www.sfgate.com/news/crime/article/US-Capitol-plot-suspect-pleads-guilty-to-3-counts-8992147.php"
"496473589","en","Why you should care about the Olympics, even if you don&#8217;t care about the Olympics","2016-08-02 18:59:00","http://www.salon.com/2016/08/02/why_you_should_care_about_the_olympics_even_if_you_dont_care_about_the_olympics/"
"496829251","en","Jailed Terrorist Reveals How ISIS Uses America&#8217;s Gun Laws To Its Advantage","2016-08-03 15:11:37","http://elitedaily.com/news/politics/isis-america-loose-gun-laws-advantage/1572226/"
"497305742","en","
	Obama touts progress on Islamic State, warns of small-scale attacks
      ","2016-08-04 19:02:00","http://www.dailymail.co.uk/wires/reuters/article-3724578/Obama-touts-progress-Islamic-State-warns-small-scale-attacks.html?ITO=1490&ns_mchannel=rss&ns_campaign=1490"
"497310888","en","
	Obama: Islamic State likely to continue to threaten US
      ","2016-08-04 19:31:18","http://www.dailymail.co.uk/wires/ap/article-3724612/Obama-Islamic-State-likely-continue-threaten-US.html?ITO=1490&ns_mchannel=rss&ns_campaign=1490"
"497315656","en","Obama: Islamic State likely to continue to threaten US","2016-08-04 19:29:34","http://www.usnews.com/news/politics/articles/2016-08-04/obama-islamic-state-likely-to-continue-to-threaten-us"
"497368851","en","Obama: Islamic State likely to continue to threaten US","2016-08-05 00:19:15","http://www.sfgate.com/news/politics/article/Obama-Islamic-State-likely-to-continue-to-9123650.php"
"497406897","en","Obama: Islamic State Likely to Continue to Threaten U.S.","2016-08-05 01:44:20","http://www.theblaze.com/stories/2016/08/05/obama-islamic-state-likely-to-continue-to-threaten-u-s/?utm_source=TheBlaze.com&utm_medium=rss&utm_campaign=story&utm_content=obama-islamic-state-likely-to-continue-to-threaten-u-s"
"497421569","en","
	Laughing Libyan fighters launch rockets at ISIS while standing on the back of pick-up trucks in battle to take back the coastal city of Sirte 
      ","2016-08-05 03:54:24","http://www.dailymail.co.uk/news/article-3724975/Laughing-Libyan-fighters-launch-rockets-ISIS-standing-pick-trucks-battle-coastal-city-Sirte.html?ITO=1490&ns_mchannel=rss&ns_campaign=1490"
"497719393","en","Obama: Islamic State likely to continue to threaten US","2016-08-05 00:19:23","https://www.yahoo.com/news/obama-islamic-state-likely-continue-threaten-us-232939841--politics.html"
"498611422","en","
	European intelligence database seen aiding fight against suspected militants
      ","2016-08-08 11:44:40","http://www.dailymail.co.uk/wires/reuters/article-3729781/European-intelligence-database-seen-aiding-fight-against-suspected-militants.html?ITO=1490&ns_mchannel=rss&ns_campaign=1490"
"498847967","en","ISIS-inspired attacker kills French police officer and streams it on Facebook","2016-06-14 08:00:00","https://www.washingtonpost.com/world/french-president-killing-of-police-officials-undeniably-a-terrorist-attack/2016/06/14/db71760f-68be-48d3-96e9-df35dc5d7e5b_story.html?hpid=hp_hp-more-top-stories_parisstabbing-515am%3Ahomepage%2Fstory"
"499043922","en","More Than 33,000 People Have Died From Islamic State-Related Attacks","2016-08-09 08:08:37","http://mic.com/articles/151011/over-33-000-people-have-died-from-islamic-state-related-attacks"
"499997608","en","Muslim woman mistaken for terrorist sues Chicago officers","2016-08-11 19:39:01","http://www.usnews.com/news/us/articles/2016-08-11/muslim-woman-mistaken-for-terrorist-sues-chicago-officers"
"500168882","en","Muslim woman mistaken for terrorist sues Chicago police","2016-08-12 11:16:03","http://www.cbsnews.com/news/muslim-woman-mistaken-for-terrorist-itemid-al-mata-sues-chicago-police/"
"500178333","en","Muslim woman police thought was &apos;lone wolf&apos; terrorist files lawsuit against Chicago police","2016-08-12 07:46:00","http://www.independent.co.uk/news/world/americas/muslim-woman-police-thought-was-lone-wolf-terrorist-files-lawsuit-against-chicago-police-a7186831.html"
"500211339","en","Muslim woman mistaken for 'lone wolf' terrorist sues Chicago cops","2016-08-12 09:38:02","http://www.nydailynews.com/news/national/muslim-woman-mistaken-lone-wolf-terrorist-sues-chicago-cops-article-1.2748418"
"500270165","en","
	Muslim woman who was mistakenly identified as a 'lone wolf' terrorist because she had a backpack is suing Chicago police over the incident 
      ","2016-08-12 11:59:45","http://www.dailymail.co.uk/news/article-3736207/Muslim-woman-mistakenly-identified-lone-wolf-terrorist-backpack-suing-Chicago-police-incident.html?ITO=1490&ns_mchannel=rss&ns_campaign=1490"
"500392938","en","A Muslim woman is suing Chicago after officers arrested her thinking she was a potential 'lone wolf' terrorist","2016-08-12 13:17:24","http://feedproxy.google.com/~r/businessinsider/~3/-BwxRcZ8hjs/muslim-woman-accused-of-being-lone-wolf-terrorist-suing-chicago-police-2016-8"
"501216940","en","Most ISIS recruits know nothing about Islam: report","2016-08-15 13:00:17","http://feeds.nydailynews.com/~r/NydnRss/~3/c0ZosqAZFV4/isis-recruits-islam-report-article-1.2751962"
"501332761","en","St. John's journalism student shot and killed while in Chicago","2016-08-15 21:12:06","http://feeds.nydailynews.com/~r/NydnRss/~3/k8pKcDxKPwE/st-john-journalism-student-shot-killed-chicago-article-1.2752525"
"501803645","en","The 4th Democratic debate transcript, annotated: Who said what and what it meant","2016-01-17 07:00:00","https://www.washingtonpost.com/news/the-fix/wp/2016/01/17/the-4th-democratic-debate-transcript-annotated-who-said-what-and-what-it-meant/#annotations:8535575"
"501927928","en","It turns out many ISIS recruits don't know much about Islam","2016-08-17 03:51:16","https://www.washingtonpost.com/news/worldviews/wp/2016/08/17/it-turns-out-many-isis-recruits-dont-know-much-about-islam/"
"502618923","en","Donald Trump, Omar Mateen's father and the question of belonging","2016-08-18 14:02:36","https://www.washingtonpost.com/news/the-fix/wp/2016/08/18/donald-trump-omar-mateens-father-and-the-question-of-belonging/"
"503181029","en","Twitter is a key player in the fight against ISIS","2016-08-20 00:46:00","http://www.businessinsider.com/twitter-is-a-key-player-in-the-fight-against-isis-2016-8"
"504408708","en","
	Groups fighting in northern Syria
      ","2016-08-23 13:20:52","http://www.dailymail.co.uk/wires/reuters/article-3755121/Groups-fighting-northern-Syria.html?ITO=1490&ns_mchannel=rss&ns_campaign=1490"
"506122565","en","Right-Wing Extremism Is Thriving in Canada | VICE News","2016-02-22 14:02:34","https://news.vice.com/article/right-wing-extremism-is-thriving-in-canada"
"507127705","en","Can ISIS Be Stopped? Public Security in an Age of Madness","2016-08-30 04:03:54","http://www.nbcnews.com/storyline/europes-terror-battle/can-isis-attacks-be-stopped-public-security-age-madness-n632571"
"507124472","en","Can ISIS Be Stopped? Public Security in an Age of Madness","2016-08-30 04:03:54","http://www.nbcnews.com/storyline/europes-terror-battle/can-isis-attacks-be-stopped-public-security-age-madness-n632571"
"507372737","en","Reports: ISIS spokesman Abu Muhammad al-'Adnani killed","2016-08-29 22:18:56","http://rssfeeds.usatoday.com/~/188501346/0/usatoday-newstopstories~Reports-ISIS-spokesman-Abu-Muhammad-alAdnani-killed/"
"507388838","en","Islamic State says top spokesman Abu Muhammed al-Adnani killed","2016-08-30 15:21:35","http://rssfeeds.freep.com/~/188501346/0/freep/home~Islamic-State-says-top-spokesman-Abu-Muhammed-alAdnani-killed/"
"507772553","en","
	Indonesian priest attack inspired by murder of French Catholic cleric
      ","2016-08-31 11:21:49","http://www.dailymail.co.uk/wires/reuters/article-3767334/Indonesian-priest-attack-inspired-murder-French-Catholic-cleric.html?ITO=1490&ns_mchannel=rss&ns_campaign=1490"
"507809640","en","
	White House says has no evidence Russia killed Islamic State's Adnani
      ","2016-08-31 12:45:21","http://www.dailymail.co.uk/wires/reuters/article-3767515/White-House-says-no-evidence-Russia-killed-Islamic-States-Adnani.html?ITO=1490&ns_mchannel=rss&ns_campaign=1490"
"507827866","en","White House: No Evidence Russian Air Strike Killed ISIS Leader","2016-08-31 13:58:00","http://www.huffingtonpost.com/2016/08/31/white-house-no-evidence-russian-air-strike-killed-isis-leader_n_11799116.html"
"508386996","en","Indonesian priest attack inspired by murder of French Catholic cleric","2016-08-31 11:27:55","https://www.yahoo.com/news/indonesian-priest-attack-inspired-murder-french-catholic-cleric-152755689--sector.html"
"509475598","en","What ISIS Really Wants","2016-06-15 07:31:40","http://www.theatlantic.com/magazine/archive/2015/03/what-isis-really-wants/384980/?utm_source=feed"
"509908033","en","Islamic State’s ambitions and allure grow as territory shrinks","2016-07-03 08:00:00","https://www.washingtonpost.com/politics/islamic-states-ambitions-and-allure-grow-as-territory-shrinks/2016/07/03/b465c502-414a-11e6-88d0-6adee48be8bc_story.html?tid=hybrid_experimentrandom_1_na"
"510310296","en","
	Terror expert warns ISIS is aiming for an attack worse than the Sydney Lindt Cafe siege
      ","2016-09-06 20:12:03","http://www.dailymail.co.uk/news/article-3776986/Terror-expert-warns-ISIS-aiming-attack-worse-Sydney-Lindt-Cafe-siege.html?ITO=1490&ns_mchannel=rss&ns_campaign=1490"
"510759123","en","Lone wolves are a global dilemma: David Andelman","2016-06-15 08:00:00","http://www.usatoday.com/story/opinion/2016/06/15/lone-wolves-terrorism-orlando-france-islamic-state-trump-andelman-column/85921600/"
"511758173","en","Hillary Clinton: Mourning 9/11 — and defeating ISIS","2016-09-10 05:00:23","http://www.nydailynews.com/opinion/hillary-clinton-mourning-9-11-defeating-isis-article-1.2786034"
"511909042","en","President Obama praises country’s ‘resilience’ after 9/11","2016-09-10 14:56:53","http://www.nydailynews.com/news/politics/president-obama-praises-country-resilience-9-11-article-1.2786816"
"511990638","en","Stabbing Attack in Australia Is Linked to the Islamic State","2016-09-10 22:18:26","http://www.nytimes.com/2016/09/11/world/australia/australia-isis-stabbing-sydney-minto.html?partner=rss&emc=rss"
"512372622","en","
	Germany has at least 520 Islamic militants living in the country who are capable of lone-wolf attacks or 'hit team' strikes any time, warns interior minister 
      ","2016-09-12 03:59:18","http://www.dailymail.co.uk/news/article-3783109/Germany-warns-threat-500-potential-attackers.html?ITO=1490&ns_mchannel=rss&ns_campaign=1490"
"513314321","en","Donald Trump’s Anti-Semitic Mob Came for Me","2016-06-21 01:00:00","http://www.thedailybeast.com/articles/2016/06/21/donald-trump-s-anti-semitic-mob-came-for-me.html"
"513734234","en","
	Australia pursues indefinite detention for terror convicts
      ","2016-09-15 01:49:52","http://www.dailymail.co.uk/wires/reuters/article-3790391/Australia-pursues-indefinite-detention-terror-convicts.html?ITO=1490&ns_mchannel=rss&ns_campaign=1490"
"514252013","en","William J. Bratton: How to Reform Policing From Within","2016-09-16 04:21:20","http://www.nytimes.com/2016/09/16/opinion/william-j-bratton-how-to-reform-policing-from-within.html"
"514513992","en","Australia pursues indefinite detention for terror convicts","2016-09-15 01:58:49","https://www.yahoo.com/news/australia-pursues-indefinite-detention-terror-convicts-055849316.html"
"514856200","en","Munich&#39;s Oktoberfest opens amid tight security","2016-09-17 10:28:47","https://www.yahoo.com/news/munichs-oktoberfest-opens-amid-tight-security-004516364.html"
"515012903","en","Knife-wielding man is shot and killed after launching attack at Minnesota mall","2016-09-18 11:40:00","http://feeds.latimes.com/~r/latimes/asia/~3/KMg08vlEPaU/la-na-minnesota-stabbing-20160917-snap-story.html"
"515105325","en","Man killed after stabbing 9 at Minnesota mall","2016-09-18 18:41:12","http://www.sfgate.com/nation/article/Man-killed-after-stabbing-9-at-Minnesota-mall-9230689.php"
"515428853","en","
	Things to know about Somalis in Minnesota
      ","2016-09-19 13:02:15","http://www.dailymail.co.uk/wires/ap/article-3797016/Things-know-Somalis-Minnesota.html?ITO=1490&ns_mchannel=rss&ns_campaign=1490"
"515437183","en","Things to know about Somalis in Minnesota","2016-09-19 13:25:38","http://www.sfgate.com/news/us/article/Things-to-know-about-Somalis-in-Minnesota-9232039.php"
"515513621","en","Where they stand: Trump, Clinton clash on Islamic extremism","2016-09-19 17:19:11","http://www.sfgate.com/news/politics/article/Where-they-stand-Trump-Clinton-clash-on-Islamic-9232756.php"
"515509058","en","Where they stand: Trump, Clinton clash on Islamic extremism","2016-09-19 17:19:11","http://www.usnews.com/news/politics/articles/2016-09-19/where-they-stand-trump-clinton-clash-on-islamic-extremism"
"515513789","en","
	Where they stand: Trump, Clinton clash on Islamic extremism
      ","2016-09-19 17:20:26","http://www.dailymail.co.uk/wires/ap/article-3797362/Where-stand-Trump-Clinton-clash-Islamic-extremism.html?ITO=1490&ns_mchannel=rss&ns_campaign=1490"
"515528464","en","The bomber who bombed: Rahami went from ordinance  to ordnance","2016-09-19 18:04:59","http://www.nydailynews.com/opinion/bomber-bombed-rahami-ordinance-ordnance-article-1.2798692"
"515903782","en","Security experts: More outreach, surveillance key","2016-09-20 14:41:12","http://feedproxy.google.com/~r/bostonherald/news/regional/~3/FFfnBr2kCNQ/security_experts_more_outreach_surveillance_key"
"515937280","en","Krauthammer: Obama Admin&#8217;s &#8216;Reluctance and Denial&#8217; to ID Terrorism &#8216;Hovers Between the Inexplicable and the Delusional&#8217;","2016-09-20 10:03:05","http://www.theblaze.com/stories/2016/09/20/krauthammer-rips-obama-admin-their-reluctance-and-denial-to-id-terrorism-hovers-between-the-inexplicable-and-the-delusional/?utm_source=TheBlaze.com&utm_medium=rss&utm_campaign=story&utm_content=krauthammer-rips-obama-admin-their-reluctance-and-denial-to-id-terrorism-hovers-between-the-inexplicable-and-the-delusional"
"516021901","en","Bombing Case Points to Gaps in Donald Trump&#x2019;s and Hillary Clinton&#x2019;s Antiterrorism Plans","2016-09-20 21:11:34","http://www.nytimes.com/2016/09/21/us/politics/bombing-case-points-to-gaps-in-donald-trumps-and-hillary-clintons-antiterrorism-plans.html?partner=rss&emc=rss"
"516126233","en","Enemy of good sense","2016-09-21 04:10:50","http://www.nydailynews.com/opinion/enemy-good-sense-article-1.2800012"
"517437804","en","Transcripts of 911 calls reveal Pulse shooter's terrorist motives","2016-09-23 18:55:00","http://feeds.latimes.com/~r/latimes/news/nationworld/nation/~3/qjQny5TbAIk/os-911-calls-released-orlando-shooting-20170922-story.html"
"517650134","en","When a lone wolf slips through the net","2016-09-24 17:03:29","https://www.washingtonpost.com/opinions/when-a-lone-wolf-slips-through-the-net/2016/09/24/6ef953c0-81d3-11e6-a52d-9a865a0ed0d4_story.html"
"512375381","en","A Mass Shooter 'Pledges Allegiance' To ISIS. What Does This Mean?","2016-06-13 08:00:00","http://www.npr.org/sections/parallels/2016/06/13/481284054/a-mass-shooter-pledges-allegiance-to-isis-what-does-this-mean"
"519759456","en","
	Islamic State is becoming more dangerous as it weakens
      ","2016-09-29 16:38:01","http://www.dailymail.co.uk/wires/reuters/article-3814611/Islamic-State-dangerous-weakens.html?ITO=1490&ns_mchannel=rss&ns_campaign=1490"
"521629302","en","The Daily 202: Want to know why Trump’s winning Ohio? Drink a beer with ‘the deplorables’ in Boehner’s old district.","2016-10-04 13:00:07","https://www.washingtonpost.com/news/powerpost/paloma/daily-202/2016/10/04/daily-202-want-to-know-why-trump-s-winning-ohio-drink-a-beer-with-the-deplorables-in-boehner-s-old-district/57f288a6e9b69b0592430082/"
